,code,name,lot_size,stock_type,stock_child_type,owner_stock_code
3483,HK.27716,建行法巴七乙购A.C,1000,WARRANT,CALL,HK.00939
3484,HK.27720,紫金汇丰七九购A.C,2000,WARRANT,CALL,HK.02899
3485,HK.27721,中行法巴七乙购A.C,1000,WARRANT,CALL,HK.03988
3486,HK.27724,中证汇丰七乙购A.C,5000,WARRANT,CALL,HK.06030
3487,HK.27729,港交汇丰七九购D.C,10000,WARRANT,CALL,HK.00388
3488,HK.27732,港交法巴七六购B.C,10000,WARRANT,CALL,HK.00388
3489,HK.27734,华地法兴七乙购A.C,20000,WARRANT,CALL,HK.01109
3490,HK.27739,A中法兴七九购A.C,100,WARRANT,CALL,HK.02823
3491,HK.27742,港交摩通七五购B.C,10000,WARRANT,CALL,HK.00388
3492,HK.27744,平安法兴七七购A.C,5000,WARRANT,CALL,HK.02318
3493,HK.27750,平安法兴七十购A.C,5000,WARRANT,CALL,HK.02318
3494,HK.27753,港交汇丰七五购B.C,10000,WARRANT,CALL,HK.00388
3495,HK.27757,龙地麦银八二购A.C,5000,WARRANT,CALL,HK.00960
3496,HK.27765,中银瑞信八一购A.C,5000,WARRANT,CALL,HK.02388
3497,HK.27772,海油瑞银七六购A.C,10000,WARRANT,CALL,HK.00883
3498,HK.27778,国材瑞信七八购B.C,2000,WARRANT,CALL,HK.03323
3499,HK.27779,株车瑞信七八购A.C,1000,WARRANT,CALL,HK.03898
3500,HK.27782,中寿瑞信八一购A.C,10000,WARRANT,CALL,HK.02628
3501,HK.27784,港交瑞信七六购F.C,1000,WARRANT,CALL,HK.00388
3502,HK.27785,电托摩通七乙购A.C,10000,WARRANT,CALL,HK.06823
3503,HK.27801,建行瑞信七六购B.C,1000,WARRANT,CALL,HK.00939
3504,HK.27803,吉利瑞信七八购A.C,5000,WARRANT,CALL,HK.00175
3505,HK.27804,建行高盛七五购B.C,1000,WARRANT,CALL,HK.00939
3506,HK.27807,A中海通七乙沽A.P,1000,WARRANT,PUT,HK.02823
3507,HK.27808,中行摩通七九沽B.P,1000,WARRANT,PUT,HK.03988
3508,HK.27809,招行摩通八四购A.C,5000,WARRANT,CALL,HK.03968
3509,HK.27810,恒指高盛七八沽A.P,10000,WARRANT,PUT,HK.800000
3510,HK.27813,恒大汇丰七七购A.C,10000,WARRANT,CALL,HK.03333
3511,HK.27820,港交高盛八二购A.C,10000,WARRANT,CALL,HK.00388
3512,HK.27823,港交中银七甲购A.C,10000,WARRANT,CALL,HK.00388
3513,HK.27825,港交中银八二购A.C,10000,WARRANT,CALL,HK.00388
3514,HK.27834,金沙中银七十购A.C,4000,WARRANT,CALL,HK.01928
3515,HK.27846,中行中银七八购C.C,1000,WARRANT,CALL,HK.03988
3516,HK.27847,吉利中银七八购A.C,5000,WARRANT,CALL,HK.00175
3517,HK.27853,中海汇丰七乙购A.C,20000,WARRANT,CALL,HK.00688
3518,HK.27863,建行汇丰七八购C.C,1000,WARRANT,CALL,HK.00939
3519,HK.27864,银河汇丰七七购B.C,10000,WARRANT,CALL,HK.00027
3520,HK.27873,碧桂汇丰七乙购A.C,1000,WARRANT,CALL,HK.02007
3521,HK.27879,金沙汇丰七八购A.C,4000,WARRANT,CALL,HK.01928
3522,HK.27895,中企高盛七六购A.C,10000,WARRANT,CALL,HK.800100
3523,HK.27909,长汽法兴八一购A.C,5000,WARRANT,CALL,HK.02333
3524,HK.27912,平安汇丰七六购B.C,5000,WARRANT,CALL,HK.02318
3525,HK.27915,恒大海通七八购A.C,1000,WARRANT,CALL,HK.03333
3526,HK.27920,恒指法兴七六购A.C,10000,WARRANT,CALL,HK.800000
3527,HK.27924,华地海通七甲购A.C,20000,WARRANT,CALL,HK.01109
3528,HK.27929,农行麦银七六购A.C,1000,WARRANT,CALL,HK.01288
3529,HK.27936,港交海通七乙购B.C,10000,WARRANT,CALL,HK.00388
3530,HK.27937,雅居海通七九购A.C,2000,WARRANT,CALL,HK.03383
3531,HK.27939,腾讯海通七十购A.C,10000,WARRANT,CALL,HK.00700
3532,HK.27944,招行海通八三购A.C,5000,WARRANT,CALL,HK.03968
3533,HK.27951,国材海通七甲购A.C,2000,WARRANT,CALL,HK.03323
3534,HK.27952,长和瑞银七甲购A.C,5000,WARRANT,CALL,HK.00001
3535,HK.27955,恒指瑞银八一购A.C,10000,WARRANT,CALL,HK.800000
3536,HK.27959,海油瑞信八六购A.C,10000,WARRANT,CALL,HK.00883
3537,HK.27960,中油瑞银七六沽B.P,2000,WARRANT,PUT,HK.00857
3538,HK.27965,潍柴法兴七九购A.C,10000,WARRANT,CALL,HK.02338
3539,HK.27969,农行高盛七五购A.C,1000,WARRANT,CALL,HK.01288
3540,HK.27979,恒指瑞银七九沽A.P,10000,WARRANT,PUT,HK.800000
3541,HK.27990,恒指瑞银七八沽B.P,10000,WARRANT,PUT,HK.800000
3542,HK.27991,金沙瑞银七七购C.C,4000,WARRANT,CALL,HK.01928
3543,HK.27992,港交高盛七八购A.C,10000,WARRANT,CALL,HK.00388
3544,HK.27993,南中法兴七九购A.C,200,WARRANT,CALL,HK.02822
3545,HK.27997,恒H法兴七九购A.C,2000,WARRANT,CALL,HK.02828
3546,HK.28001,中行法兴七乙购A.C,1000,WARRANT,CALL,HK.03988
3547,HK.28005,中交法兴七乙购A.C,1000,WARRANT,CALL,HK.01800
3548,HK.28009,建行法兴七九沽A.P,1000,WARRANT,PUT,HK.00939
3549,HK.28010,建行法兴七乙购A.C,1000,WARRANT,CALL,HK.00939
3550,HK.28011,招行法兴七九购B.C,5000,WARRANT,CALL,HK.03968
3551,HK.28012,中联麦银七乙购A.C,20000,WARRANT,CALL,HK.00762
3552,HK.28014,中铁法兴七十购A.C,1000,WARRANT,CALL,HK.00390
3553,HK.28016,港交法兴七七购D.C,1000,WARRANT,CALL,HK.00388
3554,HK.28017,汇丰法兴七九购A.C,4000,WARRANT,CALL,HK.00005
3555,HK.28019,工行法兴七甲购A.C,1000,WARRANT,CALL,HK.01398
3556,HK.28024,招行麦银七八沽A.P,5000,WARRANT,PUT,HK.03968
3557,HK.28028,长汽法巴八甲购A.C,5000,WARRANT,CALL,HK.02333
3558,HK.28030,金沙法巴八一购A.C,4000,WARRANT,CALL,HK.01928
3559,HK.28031,华地法巴八一购A.C,20000,WARRANT,CALL,HK.01109
3560,HK.28032,长和法巴八一购A.C,5000,WARRANT,CALL,HK.00001
3561,HK.28035,铁建高盛七六购A.C,5000,WARRANT,CALL,HK.01186
3562,HK.28036,南中高盛七十购A.C,2000,WARRANT,CALL,HK.02822
3563,HK.28040,中油法巴八四购A.C,2000,WARRANT,CALL,HK.00857
3564,HK.28044,中证法巴八十购A.C,5000,WARRANT,CALL,HK.06030
3565,HK.28045,海通法巴八十购A.C,4000,WARRANT,CALL,HK.06837
3566,HK.28047,A中法巴七十购A.C,100,WARRANT,CALL,HK.02823
3567,HK.28048,南中法巴八一购A.C,200,WARRANT,CALL,HK.02822
3568,HK.28050,中信高盛七十购A.C,10000,WARRANT,CALL,HK.00267
3569,HK.28054,恒H法巴八一购A.C,2000,WARRANT,CALL,HK.02828
3570,HK.28057,中联法巴七十购A.C,2000,WARRANT,CALL,HK.00762
3571,HK.28058,中交法巴七乙购A.C,10000,WARRANT,CALL,HK.01800
3572,HK.28061,港交瑞信七乙购B.C,10000,WARRANT,CALL,HK.00388
3573,HK.28063,平安瑞信七八购B.C,5000,WARRANT,CALL,HK.02318
3574,HK.28065,中联瑞银七乙购A.C,2000,WARRANT,CALL,HK.00762
3575,HK.28066,中信瑞银七乙购A.C,1000,WARRANT,CALL,HK.00267
3576,HK.28069,蒙牛瑞信七乙购A.C,10000,WARRANT,CALL,HK.02319
3577,HK.28072,美高法兴七五购A.C,4000,WARRANT,CALL,HK.02282
3578,HK.28078,紫金摩通七乙购A.C,2000,WARRANT,CALL,HK.02899
3579,HK.28083,江铜法兴七乙购A.C,10000,WARRANT,CALL,HK.00358
3580,HK.28084,中寿摩通七乙沽D.P,10000,WARRANT,PUT,HK.02628
3581,HK.28086,碧桂摩通七十购A.C,1000,WARRANT,CALL,HK.02007
3582,HK.28087,腾讯摩通七七购C.C,1000,WARRANT,CALL,HK.00700
3583,HK.28089,中芯麦银九四购A.C,500,WARRANT,CALL,HK.00981
3584,HK.28092,光大法兴七八购A.C,20000,WARRANT,CALL,HK.00165
3585,HK.28094,汇丰摩通七七购C.C,4000,WARRANT,CALL,HK.00005
3586,HK.28095,汇丰摩通七九沽B.P,4000,WARRANT,PUT,HK.00005
3587,HK.28097,远海摩通七九购A.C,500,WARRANT,CALL,HK.01919
3588,HK.28101,中行瑞信七八购A.C,1000,WARRANT,CALL,HK.03988
3589,HK.28105,盈富高盛七五购A.C,5000,WARRANT,CALL,HK.02800
3590,HK.28112,中远摩通八乙购A.C,20000,WARRANT,CALL,HK.01199
3591,HK.28113,远发摩通七八购A.C,1000,WARRANT,CALL,HK.02866
3592,HK.28114,汇丰瑞银七七购B.C,4000,WARRANT,CALL,HK.00005
3593,HK.28116,恒指高盛七八购B.C,10000,WARRANT,CALL,HK.800000
3594,HK.28117,中企瑞银七九沽B.P,10000,WARRANT,PUT,HK.800100
3595,HK.28125,恒指法兴七八沽D.P,10000,WARRANT,PUT,HK.800000
3596,HK.28126,恒指法兴七九沽D.P,10000,WARRANT,PUT,HK.800000
3597,HK.28135,恒指法兴七十沽B.P,10000,WARRANT,PUT,HK.800000
3598,HK.28136,华能麦银七乙购A.C,2000,WARRANT,CALL,HK.00902
3599,HK.28137,港交麦银七九购C.C,1000,WARRANT,CALL,HK.00388
3600,HK.28139,中寿麦银八五购A.C,10000,WARRANT,CALL,HK.02628
3601,HK.28140,江铜汇丰七乙购B.C,10000,WARRANT,CALL,HK.00358
3602,HK.28141,中寿汇丰七九购B.C,10000,WARRANT,CALL,HK.02628
3603,HK.28145,农行汇丰七乙购A.C,1000,WARRANT,CALL,HK.01288
3604,HK.28149,平安汇丰七九购B.C,5000,WARRANT,CALL,HK.02318
3605,HK.28150,友邦汇丰七八购A.C,2000,WARRANT,CALL,HK.01299
3606,HK.28153,中行汇丰七九购B.C,1000,WARRANT,CALL,HK.03988
3607,HK.28162,华地汇丰七乙购A.C,20000,WARRANT,CALL,HK.01109
3608,HK.28163,金沙汇丰七九沽A.P,4000,WARRANT,PUT,HK.01928
3609,HK.28164,海油摩通七甲沽A.P,10000,WARRANT,PUT,HK.00883
3610,HK.28166,远发法巴八一购A.C,1000,WARRANT,CALL,HK.02866
3611,HK.28169,广汽法巴八四购A.C,20000,WARRANT,CALL,HK.02238
3612,HK.28170,复星法巴八四购A.C,5000,WARRANT,CALL,HK.00656
3613,HK.28171,中寿中银八四购A.C,10000,WARRANT,CALL,HK.02628
3614,HK.28180,中寿中银七九沽B.P,10000,WARRANT,PUT,HK.02628
3615,HK.28186,中车海通七六购A.C,10000,WARRANT,CALL,HK.01766
3616,HK.28187,中寿法兴七七购D.C,1000,WARRANT,CALL,HK.02628
3617,HK.28188,中寿法兴七九沽C.P,10000,WARRANT,PUT,HK.02628
3618,HK.28190,铁建海通七五购A.C,5000,WARRANT,CALL,HK.01186
3619,HK.28191,铁建海通七六购A.C,5000,WARRANT,CALL,HK.01186
3620,HK.28192,中交海通七九购A.C,10000,WARRANT,CALL,HK.01800
3621,HK.28194,中寿法兴七甲购B.C,10000,WARRANT,CALL,HK.02628
3622,HK.28195,中化法兴七八购C.C,2000,WARRANT,CALL,HK.00386
3623,HK.28197,吉利法兴七七购B.C,5000,WARRANT,CALL,HK.00175
3624,HK.28198,工行法兴七八沽B.P,1000,WARRANT,PUT,HK.01398
3625,HK.28200,中海瑞信七乙购A.C,20000,WARRANT,CALL,HK.00688
3626,HK.28204,建行瑞信七八沽A.P,1000,WARRANT,PUT,HK.00939
3627,HK.28209,中铁瑞信七八购A.C,1000,WARRANT,CALL,HK.00390
3628,HK.28213,紫金瑞信七八购A.C,2000,WARRANT,CALL,HK.02899
3629,HK.28220,农行法兴七六购A.C,1000,WARRANT,CALL,HK.01288
3630,HK.28221,中科摩通七九购A.C,10000,WARRANT,CALL,HK.02357
3631,HK.28223,中寿瑞信七八沽B.P,10000,WARRANT,PUT,HK.02628
3632,HK.28225,海通法兴七七购A.C,4000,WARRANT,CALL,HK.06837
3633,HK.28228,舜光瑞银七八购A.C,10000,WARRANT,CALL,HK.02382
3634,HK.28230,华能麦银七六购A.C,2000,WARRANT,CALL,HK.00902
3635,HK.28233,腾讯瑞信七六购A.C,10000,WARRANT,CALL,HK.00700
3636,HK.28235,中寿瑞银七九沽A.P,10000,WARRANT,PUT,HK.02628
3637,HK.28238,港交瑞银七八购A.C,1000,WARRANT,CALL,HK.00388
3638,HK.28240,吉利瑞银八四沽A.P,50000,WARRANT,PUT,HK.00175
3639,HK.28242,中行麦银七六购A.C,1000,WARRANT,CALL,HK.03988
3640,HK.28243,中行摩通七五购A.C,1000,WARRANT,CALL,HK.03988
3641,HK.28245,铁建摩通七六购A.C,5000,WARRANT,CALL,HK.01186
3642,HK.28249,吉利瑞银八七购B.C,50000,WARRANT,CALL,HK.00175
3643,HK.28250,东亚瑞银七十购A.C,2000,WARRANT,CALL,HK.00023
3644,HK.28252,联想摩通七九购A.C,2000,WARRANT,CALL,HK.00992
3645,HK.28255,信行摩通七甲购A.C,1000,WARRANT,CALL,HK.00998
3646,HK.28260,长和摩通七八购A.C,5000,WARRANT,CALL,HK.00001
3647,HK.28263,中寿法兴七八购A.C,10000,WARRANT,CALL,HK.02628
3648,HK.28271,恒指摩通七八购C.C,10000,WARRANT,CALL,HK.800000
3649,HK.28273,中寿高盛七八沽B.P,10000,WARRANT,PUT,HK.02628
3650,HK.28277,平安高盛七甲购A.C,5000,WARRANT,CALL,HK.02318
3651,HK.28284,盈富法兴七七购A.C,5000,WARRANT,CALL,HK.02800
3652,HK.28291,腾讯高盛七六购A.C,10000,WARRANT,CALL,HK.00700
3653,HK.28292,腾讯高盛七乙沽A.P,10000,WARRANT,PUT,HK.00700
3654,HK.28294,中寿法巴八四购B.C,10000,WARRANT,CALL,HK.02628
3655,HK.28299,海油瑞银七七购C.C,1000,WARRANT,CALL,HK.00883
3656,HK.28310,信行瑞银七八购A.C,1000,WARRANT,CALL,HK.00998
3657,HK.28311,瑞声瑞银七甲购A.C,5000,WARRANT,CALL,HK.02018
3658,HK.28315,海油高盛七七购A.C,1000,WARRANT,CALL,HK.00883
3659,HK.28318,吉利汇丰八二购A.C,50000,WARRANT,CALL,HK.00175
3660,HK.28322,中寿汇丰七甲购A.C,10000,WARRANT,CALL,HK.02628
3661,HK.28323,金沙汇丰七八购B.C,4000,WARRANT,CALL,HK.01928
3662,HK.28325,信行汇丰七八购A.C,1000,WARRANT,CALL,HK.00998
3663,HK.28336,腾讯中银七六购A.C,10000,WARRANT,CALL,HK.00700
3664,HK.28337,汇丰海通七九购A.C,4000,WARRANT,CALL,HK.00005
3665,HK.28338,银河海通七八购A.C,10000,WARRANT,CALL,HK.00027
3666,HK.28346,江铜海通七乙购B.C,10000,WARRANT,CALL,HK.00358
3667,HK.28347,利丰海通七乙购A.C,2000,WARRANT,CALL,HK.00494
3668,HK.28348,腾讯海通七十购B.C,10000,WARRANT,CALL,HK.00700
3669,HK.28349,华能海通七八购A.C,2000,WARRANT,CALL,HK.00902
3670,HK.28350,中药麦银七五购A.C,1000,WARRANT,CALL,HK.01177
3671,HK.28360,长和摩通七甲购A.C,5000,WARRANT,CALL,HK.00001
3672,HK.28361,联想海通七八购A.C,2000,WARRANT,CALL,HK.00992
3673,HK.28362,信行海通七甲购A.C,1000,WARRANT,CALL,HK.00998
3674,HK.28363,信达海通七八购A.C,1000,WARRANT,CALL,HK.01359
3675,HK.28365,平安海通七十购A.C,5000,WARRANT,CALL,HK.02318
3676,HK.28366,中寿海通七乙购B.C,1000,WARRANT,CALL,HK.02628
3677,HK.28373,中寿海通七九沽B.P,10000,WARRANT,PUT,HK.02628
3678,HK.28378,华泰海通八二购A.C,2000,WARRANT,CALL,HK.06886
3679,HK.28380,吉利中银七八沽B.P,5000,WARRANT,PUT,HK.00175
3680,HK.28381,工行中银七十购A.C,1000,WARRANT,CALL,HK.01398
3681,HK.28383,中油麦银七九购A.C,2000,WARRANT,CALL,HK.00857
3682,HK.28390,吉利法兴七九购B.C,5000,WARRANT,CALL,HK.00175
3683,HK.28392,长汽法兴七十购A.C,500,WARRANT,CALL,HK.02333
3684,HK.28396,恒指法兴七甲购A.C,10000,WARRANT,CALL,HK.800000
3685,HK.28398,港交法兴七八购D.C,1000,WARRANT,CALL,HK.00388
3686,HK.28399,平安海通七乙沽A.P,5000,WARRANT,PUT,HK.02318
3687,HK.28403,中证海通八七购A.C,5000,WARRANT,CALL,HK.06030
3688,HK.28407,友邦瑞银七六购D.C,2000,WARRANT,CALL,HK.01299
3689,HK.28410,金沙摩通七十沽B.P,4000,WARRANT,PUT,HK.01928
3690,HK.28426,南中摩通七九购A.C,200,WARRANT,CALL,HK.02822
3691,HK.28427,海油法兴七七购A.C,10000,WARRANT,CALL,HK.00883
3692,HK.28429,吉利摩通八四沽B.P,50000,WARRANT,PUT,HK.00175
3693,HK.28432,国材摩通七九购A.C,2000,WARRANT,CALL,HK.03323
3694,HK.28434,中联瑞信七七购B.C,2000,WARRANT,CALL,HK.00762
3695,HK.28438,中寿中银七九购A.C,10000,WARRANT,CALL,HK.02628
3696,HK.28439,金沙瑞信七九购A.C,4000,WARRANT,CALL,HK.01928
3697,HK.28440,北汽瑞信八三购A.C,5000,WARRANT,CALL,HK.01958
3698,HK.28444,银河瑞信七六购C.C,10000,WARRANT,CALL,HK.00027
3699,HK.28445,神租瑞信八五购A.C,10000,WARRANT,CALL,HK.00699
3700,HK.28454,中行瑞银七八沽B.P,1000,WARRANT,PUT,HK.03988
3701,HK.28456,中联高盛七甲购A.C,20000,WARRANT,CALL,HK.00762
3702,HK.28458,平安高盛七七购B.C,5000,WARRANT,CALL,HK.02318
3703,HK.28459,恒指汇丰七五沽C.P,10000,WARRANT,PUT,HK.800000
3704,HK.28461,建行法兴七六购C.C,1000,WARRANT,CALL,HK.00939
3705,HK.28462,港交法兴七十沽C.P,10000,WARRANT,PUT,HK.00388
3706,HK.28463,工行法兴七六购C.C,1000,WARRANT,CALL,HK.01398
3707,HK.28464,恒指汇丰七八购A.C,10000,WARRANT,CALL,HK.800000
3708,HK.28474,中企汇丰七九沽B.P,10000,WARRANT,PUT,HK.800100
3709,HK.28476,中企汇丰七乙购B.C,10000,WARRANT,CALL,HK.800100
3710,HK.28478,中行瑞银七甲购A.C,1000,WARRANT,CALL,HK.03988
3711,HK.28480,海油高盛八五购A.C,10000,WARRANT,CALL,HK.00883
3712,HK.28481,吉利瑞银七八沽A.P,5000,WARRANT,PUT,HK.00175
3713,HK.28483,银证法兴七乙购A.C,5000,WARRANT,CALL,HK.06881
3714,HK.28491,长和高盛七甲购A.C,5000,WARRANT,CALL,HK.00001
3715,HK.28494,中寿瑞银七十购B.C,10000,WARRANT,CALL,HK.02628
3716,HK.28500,建行瑞银七八沽A.P,1000,WARRANT,PUT,HK.00939
3717,HK.28502,农行法兴七乙购A.C,1000,WARRANT,CALL,HK.01288
3718,HK.28505,交银法兴七十购A.C,1000,WARRANT,CALL,HK.03328
3719,HK.28506,信行法兴七十购A.C,1000,WARRANT,CALL,HK.00998
3720,HK.28511,建行法兴七九购B.C,1000,WARRANT,CALL,HK.00939
3721,HK.28517,民行法兴七九购B.C,500,WARRANT,CALL,HK.01988
3722,HK.28518,中行中银七乙购B.C,1000,WARRANT,CALL,HK.03988
3723,HK.28521,建行中银七甲购A.C,1000,WARRANT,CALL,HK.00939
3724,HK.28525,平安中银七九购A.C,5000,WARRANT,CALL,HK.02318
3725,HK.28528,中寿中银七乙购C.C,10000,WARRANT,CALL,HK.02628
3726,HK.28529,恒指摩通七八沽D.P,10000,WARRANT,PUT,HK.800000
3727,HK.28530,腾讯摩通七乙沽A.P,10000,WARRANT,PUT,HK.00700
3728,HK.28531,中企摩通七乙购B.C,10000,WARRANT,CALL,HK.800100
3729,HK.28535,中企摩通七九沽B.P,10000,WARRANT,PUT,HK.800100
3730,HK.28536,建行摩通七十购A.C,1000,WARRANT,CALL,HK.00939
3731,HK.28538,中行摩通七乙购B.C,1000,WARRANT,CALL,HK.03988
3732,HK.28541,腾讯瑞银七十购A.C,10000,WARRANT,CALL,HK.00700
3733,HK.28544,工行摩通七七购A.C,1000,WARRANT,CALL,HK.01398
3734,HK.28546,农行摩通八一购A.C,1000,WARRANT,CALL,HK.01288
3735,HK.28547,民行摩通七八购A.C,500,WARRANT,CALL,HK.01988
3736,HK.28548,港交摩通七六购D.C,1000,WARRANT,CALL,HK.00388
3737,HK.28558,工行高盛七七购D.C,1000,WARRANT,CALL,HK.01398
3738,HK.28560,友邦高盛七六购B.C,2000,WARRANT,CALL,HK.01299
3739,HK.28561,汇丰高盛七九购A.C,4000,WARRANT,CALL,HK.00005
3740,HK.28563,中行高盛七甲购A.C,1000,WARRANT,CALL,HK.03988
3741,HK.28564,中寿高盛七六购D.C,1000,WARRANT,CALL,HK.02628
3742,HK.28565,建行瑞信七八购B.C,1000,WARRANT,CALL,HK.00939
3743,HK.28569,腾讯海通七九购A.C,10000,WARRANT,CALL,HK.00700
3744,HK.28570,华能瑞信七八购A.C,2000,WARRANT,CALL,HK.00902
3745,HK.28572,中行瑞信七十购A.C,1000,WARRANT,CALL,HK.03988
3746,HK.28573,利丰瑞信七八购A.C,2000,WARRANT,CALL,HK.00494
3747,HK.28574,中车高盛七七购A.C,10000,WARRANT,CALL,HK.01766
3748,HK.28581,工行瑞信七甲购A.C,1000,WARRANT,CALL,HK.01398
3749,HK.28586,汇丰瑞信七八沽B.P,4000,WARRANT,PUT,HK.00005
3750,HK.28589,江铜瑞信七乙购A.C,10000,WARRANT,CALL,HK.00358
3751,HK.28590,信达瑞信七九购A.C,1000,WARRANT,CALL,HK.01359
3752,HK.28598,港交瑞银七九购C.C,10000,WARRANT,CALL,HK.00388
3753,HK.28599,工行瑞信七七购A.C,1000,WARRANT,CALL,HK.01398
3754,HK.28612,建行瑞银七八购B.C,1000,WARRANT,CALL,HK.00939
3755,HK.28613,腾讯瑞银七五沽E.P,10000,WARRANT,PUT,HK.00700
3756,HK.28615,工行法兴七乙购A.C,1000,WARRANT,CALL,HK.01398
3757,HK.28618,腾讯法兴七十沽E.P,10000,WARRANT,PUT,HK.00700
3758,HK.28626,中化海通七十购B.C,2000,WARRANT,CALL,HK.00386
3759,HK.28630,中铁海通七十购A.C,1000,WARRANT,CALL,HK.00390
3760,HK.28639,神租海通八五购A.C,10000,WARRANT,CALL,HK.00699
3761,HK.28645,盈富高盛七乙购A.C,5000,WARRANT,CALL,HK.02800
3762,HK.28651,工行海通七甲购A.C,1000,WARRANT,CALL,HK.01398
3763,HK.28656,金沙海通七甲购A.C,4000,WARRANT,CALL,HK.01928
3764,HK.28657,北汽海通八三购A.C,5000,WARRANT,CALL,HK.01958
3765,HK.28659,中行海通七甲购A.C,1000,WARRANT,CALL,HK.03988
3766,HK.28660,港交海通七九购A.C,1000,WARRANT,CALL,HK.00388
3767,HK.28662,联想汇丰七乙购B.C,20000,WARRANT,CALL,HK.00992
3768,HK.28665,建行中银七八购A.C,1000,WARRANT,CALL,HK.00939
3769,HK.28668,汇丰中银七八购A.C,4000,WARRANT,CALL,HK.00005
3770,HK.28670,龙电海通八八购A.C,10000,WARRANT,CALL,HK.00916
3771,HK.28671,华源海通七四购A.C,2000,WARRANT,CALL,HK.00958
3772,HK.28672,长和中银七八购A.C,5000,WARRANT,CALL,HK.00001
3773,HK.28673,港交中银七甲购B.C,10000,WARRANT,CALL,HK.00388
3774,HK.28678,人保麦银八一购A.C,1000,WARRANT,CALL,HK.01339
3775,HK.28683,海油麦银八二购A.C,1000,WARRANT,CALL,HK.00883
3776,HK.28684,华电海通七七购A.C,2000,WARRANT,CALL,HK.01071
3777,HK.28685,新保麦银七乙购A.C,1000,WARRANT,CALL,HK.01336
3778,HK.28688,工行海通七七购A.C,1000,WARRANT,CALL,HK.01398
3779,HK.28690,建行麦银七九购A.C,1000,WARRANT,CALL,HK.00939
3780,HK.28694,上电麦银八二购A.C,2000,WARRANT,CALL,HK.02727
3781,HK.28698,李宁麦银七甲购A.C,500,WARRANT,CALL,HK.02331
3782,HK.28703,中银中银七四购A.C,5000,WARRANT,CALL,HK.02388
3783,HK.28704,中银中银七七购A.C,5000,WARRANT,CALL,HK.02388
3784,HK.28705,中行中银七四购A.C,1000,WARRANT,CALL,HK.03988
3785,HK.28707,中行中银七八购A.C,1000,WARRANT,CALL,HK.03988
3786,HK.28708,工行麦银七甲购A.C,1000,WARRANT,CALL,HK.01398
3787,HK.28711,江铜麦银八七购A.C,10000,WARRANT,CALL,HK.00358
3788,HK.28712,农行麦银七乙购A.C,1000,WARRANT,CALL,HK.01288
3789,HK.28713,长汽汇丰八二购A.C,5000,WARRANT,CALL,HK.02333
3790,HK.28716,工行汇丰七八购B.C,1000,WARRANT,CALL,HK.01398
3791,HK.28721,兖煤汇丰八八购A.C,2000,WARRANT,CALL,HK.01171
3792,HK.28722,建行汇丰七八购D.C,1000,WARRANT,CALL,HK.00939
3793,HK.28724,中行汇丰七九购C.C,1000,WARRANT,CALL,HK.03988
3794,HK.28727,农行汇丰七十购A.C,1000,WARRANT,CALL,HK.01288
3795,HK.28728,中油汇丰七九购A.C,2000,WARRANT,CALL,HK.00857
3796,HK.28730,中行汇丰七八购C.C,1000,WARRANT,CALL,HK.03988
3797,HK.28733,恒指汇丰七八沽B.P,10000,WARRANT,PUT,HK.800000
3798,HK.28737,中行中银七乙购A.C,1000,WARRANT,CALL,HK.03988
3799,HK.28738,恒指汇丰七九沽B.P,10000,WARRANT,PUT,HK.800000
3800,HK.28739,招行麦银八九购A.C,5000,WARRANT,CALL,HK.03968
3801,HK.28740,中行中银七八沽B.P,1000,WARRANT,PUT,HK.03988
3802,HK.28741,友邦法兴七八购B.C,2000,WARRANT,CALL,HK.01299
3803,HK.28742,银证法兴七十购A.C,500,WARRANT,CALL,HK.06881
3804,HK.28744,汇丰法兴七九沽B.P,4000,WARRANT,PUT,HK.00005
3805,HK.28745,华能法兴七甲购A.C,2000,WARRANT,CALL,HK.00902
3806,HK.28746,中信法巴七甲购A.C,10000,WARRANT,CALL,HK.00267
3807,HK.28750,恒指瑞银七九购B.C,10000,WARRANT,CALL,HK.800000
3808,HK.28751,腾讯瑞银七七购B.C,10000,WARRANT,CALL,HK.00700
3809,HK.28752,工行麦银七九购A.C,1000,WARRANT,CALL,HK.01398
3810,HK.28753,腾讯海通七八购B.C,1000,WARRANT,CALL,HK.00700
3811,HK.28756,中交瑞信七九购A.C,10000,WARRANT,CALL,HK.01800
3812,HK.28757,腾讯瑞银七五购F.C,1000,WARRANT,CALL,HK.00700
3813,HK.28758,友邦瑞银七乙购A.C,2000,WARRANT,CALL,HK.01299
3814,HK.28762,腾讯瑞信七十沽C.P,10000,WARRANT,PUT,HK.00700
3815,HK.28767,腾讯瑞信七六购E.C,1000,WARRANT,CALL,HK.00700
3816,HK.28768,建行高盛七八购B.C,1000,WARRANT,CALL,HK.00939
3817,HK.28770,南中摩通八九购A.C,2000,WARRANT,CALL,HK.02822
3818,HK.28771,吉利摩通七乙购A.C,50000,WARRANT,CALL,HK.00175
3819,HK.28772,腾讯摩通七七沽D.P,10000,WARRANT,PUT,HK.00700
3820,HK.28773,舜光摩通七乙购A.C,10000,WARRANT,CALL,HK.02382
3821,HK.28782,建行摩通七乙购A.C,1000,WARRANT,CALL,HK.00939
3822,HK.28785,建行摩通七甲沽A.P,1000,WARRANT,PUT,HK.00939
3823,HK.28788,交银摩通七九购A.C,1000,WARRANT,CALL,HK.03328
